student_id,age,gender,education_level,stream,board,aptitude_logical,aptitude_verbal,aptitude_numerical,aptitude_spatial,personality_openness,personality_conscientiousness,personality_extraversion,personality_agreeableness,personality_neuroticism,interest_realistic,interest_investigative,interest_artistic,interest_social,interest_enterprising,interest_conventional,career_outcome
STU060101,18,M,class_12,science_pcm,state,74.75,68.0,77.04,88.04,2.23,4.36,2.65,2.9,3.38,4.39,2.41,4.5,4.29,3.62,1.8,Mechanical Engineer
STU070101,17,M,class_12,science_pcm,icse,83.5,35.0,76.21,81.78,4.19,3.45,2.89,4.18,1.72,5.0,2.8,2.81,1.5,4.04,2.4,Civil Engineer
STU270080,15,M,class_10,undecided,state,73.76,85.64,63.67,77.29,4.77,2.37,4.37,3.27,2.79,1.24,3.05,4.44,2.78,2.52,2.63,Film Director
STU010019,18,F,class_12,science_pcb,state,44.95,54.82,71.78,56.79,3.0,3.7,2.64,2.23,3.34,3.58,4.41,3.84,3.41,3.47,3.73,Software Engineer
STU110138,18,F,class_12,science_pcm,icse,81.64,83.33,64.65,67.98,2.94,4.47,4.02,3.55,3.71,3.05,3.92,2.19,4.24,3.63,1.91,Biomedical Engineer
STU120018,17,F,class_12,arts,cbse,86.38,97.0,71.05,67.22,2.72,5.0,3.63,4.16,1.56,1.88,3.76,3.21,4.9,3.64,2.85,Clinical Psychologist
STU040044,16,M,class_10,science_pcm,icse,77.01,80.67,70.75,75.09,4.31,4.24,3.08,4.3,2.6,3.52,3.91,2.1,1.87,3.62,4.13,Cybersecurity Analyst
STU090148,14,M,class_9,science_pcb,cbse,74.61,59.57,71.07,70.92,4.36,4.76,3.63,4.39,1.92,3.85,4.14,3.22,3.52,1.2,3.72,Dentist
STU210019,17,M,class_11,arts,state,72.92,69.56,87.1,77.85,4.0,1.8,3.69,2.74,1.45,2.85,3.93,3.36,3.4,3.5,4.44,Civil Lawyer
STU340114,14,F,class_9,science_pcm,ib,81.77,57.81,45.0,80.83,4.5,4.54,3.63,2.51,2.91,4.61,3.96,1.93,1.74,2.59,3.59,Airline Pilot
STU250139,17,F,class_12,commerce,state,75.14,95.78,40.16,72.65,4.3,2.93,4.12,4.69,1.4,2.31,3.27,4.16,4.72,2.29,2.64,Fashion Designer
STU340149,16,M,class_11,commerce,icse,75.89,65.21,85.8,76.85,3.53,3.75,3.76,2.85,3.52,4.54,2.0,4.04,1.2,2.0,3.55,Airline Pilot
STU250034,18,M,undergraduate,science_pcb,cbse,77.03,93.38,66.63,75.1,3.73,3.17,3.7,4.1,2.49,3.07,2.68,4.5,4.4,1.8,2.0,Fashion Designer
STU050088,16,M,class_10,science_pcm,cbse,73.25,63.22,94.8,83.57,3.41,3.18,3.79,4.3,2.66,3.45,4.18,3.09,1.66,3.95,3.02,Cloud Architect
STU320027,17,M,class_12,vocational,cbse,73.62,63.23,58.62,49.52,3.25,3.11,4.24,3.16,3.66,3.18,4.01,1.88,4.57,3.97,4.57,Sports Manager
STU110109,15,M,class_9,science_pcm,state,72.36,71.52,92.52,73.39,3.45,3.85,3.22,4.44,1.99,3.25,5.0,1.96,4.63,2.63,1.2,Biomedical Engineer
STU310050,18,F,undergraduate,science_pcm,cbse,80.01,73.62,98.6,68.12,3.83,4.82,4.57,4.22,1.28,2.53,2.62,4.01,4.46,1.23,3.12,Environmental Scientist
STU240102,21,F,undergraduate,undecided,cbse,42.0,68.52,69.46,69.87,4.92,3.71,3.25,4.8,4.12,1.52,3.26,4.01,3.12,2.03,2.89,Architect
STU070110,20,F,undergraduate,science_pcm,state,87.33,43.91,77.88,73.94,2.54,5.0,3.18,4.59,2.76,4.28,3.89,2.35,3.96,2.97,2.8,Civil Engineer
STU170009,17,F,class_11,arts,state,85.95,64.3,58.32,72.45,4.23,4.8,4.67,3.43,3.68,1.85,3.22,2.76,4.0,4.23,3.63,Digital Marketing Manager
STU080043,16,F,class_11,science_pcb,cbse,61.12,80.09,67.05,68.35,1.86,5.0,2.94,5.0,3.46,3.03,3.73,1.34,4.44,2.59,3.85,Doctor (MBBS)
STU090128,18,M,class_12,science_pcb,cbse,74.15,83.44,77.05,75.42,3.19,4.1,3.42,4.09,1.86,3.01,4.04,2.77,4.25,2.63,3.82,Dentist
STU330027,22,F,undergraduate,commerce,state,52.41,65.26,86.7,65.02,3.51,4.49,4.6,3.36,1.57,3.54,3.31,1.65,3.43,3.61,2.53,Chef / Culinary Arts
STU120028,22,M,undergraduate,science_pcb,state,88.22,80.43,82.36,85.0,2.62,4.25,3.67,4.29,3.49,2.57,4.31,3.21,4.27,3.21,3.68,Clinical Psychologist
STU140050,14,F,class_9,arts,state,76.69,76.54,83.19,75.52,4.21,4.43,3.95,1.0,2.1,2.86,3.36,1.1,1.84,3.35,2.06,Chartered Accountant
STU090111,17,M,class_11,undecided,cbse,55.0,64.91,62.0,73.77,2.93,4.49,4.32,3.51,1.7,1.66,4.05,1.61,4.63,1.95,1.74,Dentist
STU240106,18,M,undergraduate,arts,state,64.86,94.45,56.81,96.69,5.0,2.72,4.61,2.97,1.4,4.15,1.91,4.52,3.35,2.55,2.95,Architect
STU230105,18,F,class_12,arts,cbse,49.99,81.84,45.28,97.13,3.81,2.56,2.41,1.1,1.0,1.33,3.12,4.52,4.39,2.47,3.5,Graphic Designer
STU140038,22,F,undergraduate,commerce,cbse,87.14,58.05,79.69,75.4,4.25,4.1,3.12,3.66,2.16,2.73,4.4,3.29,1.79,3.51,3.5,Chartered Accountant
STU260060,20,M,undergraduate,science_pcb,icse,80.46,87.88,66.0,76.79,3.69,2.6,4.1,4.38,3.84,2.47,2.14,3.78,4.07,2.41,1.55,Journalist
STU030045,17,F,class_12,commerce,ib,63.21,53.69,75.08,59.11,3.32,4.37,1.8,3.97,2.54,4.76,4.73,1.64,2.77,2.56,2.1,AI/ML Engineer
STU290073,19,M,undergraduate,undecided,state,74.0,90.35,84.29,98.21,3.23,3.22,4.45,3.2,3.42,2.07,2.8,4.03,4.16,2.44,3.05,IAS Officer
STU070087,19,M,undergraduate,science_pcm,icse,76.0,58.54,56.77,65.76,2.83,4.26,4.44,3.61,2.36,4.54,4.47,4.07,4.31,2.88,1.8,Civil Engineer
STU280132,16,F,class_10,arts,icse,42.0,93.3,77.34,72.81,3.81,2.6,4.37,4.8,1.97,2.96,3.32,4.68,4.53,3.5,3.8,Content Writer
STU320008,20,M,undergraduate,commerce,cbse,70.75,95.0,65.13,70.79,4.63,4.0,3.99,4.2,1.2,3.72,4.7,3.87,3.26,4.05,3.96,Sports Manager
STU300053,18,F,class_12,science_pcm,icse,72.37,64.82,89.22,91.58,4.49,3.15,3.77,4.52,3.05,5.0,3.43,3.14,1.71,2.92,3.47,Defence Officer (Indian Armed Forces)
STU310139,18,F,undergraduate,science_pcm,state,70.0,78.73,82.64,98.0,1.0,4.62,4.35,4.37,2.58,2.86,4.64,1.3,4.12,3.03,3.34,Environmental Scientist
STU260082,20,F,undergraduate,undecided,state,64.08,79.55,37.62,44.56,2.74,2.86,4.67,4.58,4.13,1.71,3.32,3.06,3.5,2.41,3.8,Journalist
STU220018,15,M,class_10,arts,cbse,51.26,58.87,74.65,75.01,5.0,3.93,2.22,4.34,2.45,3.84,1.87,4.97,1.73,3.44,1.31,UX/UI Designer
STU080093,15,M,class_9,science_pcb,icse,92.0,74.1,83.63,73.71,3.7,3.82,2.7,4.2,4.61,2.97,3.88,1.8,1.11,2.67,2.35,Doctor (MBBS)
STU160109,20,M,undergraduate,arts,state,60.0,80.14,87.96,42.71,4.05,3.36,4.45,5.0,1.77,3.36,2.49,2.05,2.56,3.8,3.35,Management Consultant
STU080149,21,M,undergraduate,undecided,state,80.98,60.0,55.97,85.93,3.75,4.62,2.77,4.31,1.63,3.32,4.28,2.45,4.51,1.21,3.27,Doctor (MBBS)
STU010086,19,F,undergraduate,science_pcb,icse,75.13,49.53,92.14,58.09,4.31,3.1,2.55,3.8,3.2,3.92,3.5,3.25,2.14,2.92,2.69,Software Engineer
STU110019,17,M,class_12,science_pcm,icse,83.47,97.0,86.28,21.31,3.25,4.66,4.13,3.75,3.25,2.91,3.57,3.63,3.45,2.95,3.29,Biomedical Engineer
STU040067,20,F,undergraduate,science_pcm,state,95.23,45.0,79.83,72.68,3.0,3.5,1.42,2.9,1.73,4.99,3.6,3.94,2.71,2.89,2.51,Cybersecurity Analyst
STU100032,21,F,undergraduate,science_pcb,state,66.3,66.59,64.19,70.53,4.17,4.62,4.18,4.97,2.18,2.97,4.15,1.2,3.58,2.24,3.12,Pharmacist
STU190017,22,F,undergraduate,commerce,cbse,54.63,56.23,69.42,57.14,2.84,3.73,3.84,2.39,1.78,2.6,4.48,2.18,2.52,3.41,2.56,Entrepreneur
STU220076,16,M,class_11,undecided,icse,38.66,71.99,35.0,73.28,5.0,4.31,3.8,3.79,3.98,3.64,3.46,4.06,5.0,4.0,1.75,UX/UI Designer
STU070115,17,M,class_12,undecided,state,72.84,69.55,90.0,60.89,2.07,4.23,4.15,4.48,2.83,5.0,2.07,3.56,4.37,2.47,3.03,Civil Engineer
STU010129,17,F,class_12,commerce,state,77.6,68.91,96.85,71.64,5.0,3.69,3.33,3.14,4.37,5.0,3.87,2.31,3.41,3.76,3.3,Software Engineer
STU100015,18,F,class_12,science_pcm,cbse,85.35,91.89,65.07,81.65,3.11,4.49,3.49,3.64,2.84,2.55,5.0,3.45,2.55,2.68,4.3,Pharmacist
STU260033,18,F,undergraduate,arts,state,55.59,36.57,57.6,25.03,4.43,4.8,4.2,4.77,1.64,2.26,2.92,4.62,4.08,3.19,4.12,Journalist
STU280072,17,M,class_11,arts,state,81.85,77.57,70.87,64.75,4.32,3.12,4.27,4.75,4.6,1.8,2.81,4.65,3.95,3.22,1.56,Content Writer
STU220119,17,F,class_12,arts,state,47.29,55.42,46.92,91.19,4.37,1.0,3.57,2.03,1.4,3.85,3.18,4.56,3.28,4.58,1.09,UX/UI Designer
STU060142,17,F,class_12,vocational,ib,55.89,74.4,47.36,92.18,2.0,3.01,3.18,2.55,3.29,4.89,3.0,2.77,1.49,1.76,3.3,Mechanical Engineer
STU190094,18,M,class_12,undecided,cbse,90.75,69.51,80.27,98.72,3.31,3.7,3.47,3.05,1.49,3.8,3.77,3.24,2.62,5.0,2.12,Entrepreneur
STU290096,21,F,undergraduate,science_pcm,state,83.9,89.49,81.3,78.36,3.51,4.86,3.2,3.24,3.63,3.54,4.08,4.08,3.33,4.83,3.05,IAS Officer
STU100010,16,M,class_11,science_pcb,icse,64.97,89.04,91.43,45.0,3.73,4.7,2.98,4.27,4.47,2.3,3.85,1.45,3.63,1.2,4.3,Pharmacist
STU030008,21,M,undergraduate,undecided,icse,84.52,76.19,50.8,89.08,3.98,3.4,3.27,4.18,2.78,4.44,4.25,2.33,2.35,2.28,4.2,AI/ML Engineer
STU120012,19,F,undergraduate,arts,state,64.97,68.87,94.73,44.48,2.5,3.49,3.63,4.38,1.69,2.35,4.51,1.65,3.73,3.8,2.55,Clinical Psychologist
STU170032,15,F,class_10,commerce,cbse,78.18,82.75,61.57,20.92,5.0,3.83,3.93,2.57,1.82,2.46,2.84,2.01,2.86,4.1,3.32,Digital Marketing Manager
STU280054,18,M,class_12,arts,cbse,76.7,86.07,55.86,46.79,4.28,4.38,4.48,4.14,2.74,1.04,1.83,2.81,4.41,3.27,1.0,Content Writer
STU090118,21,M,undergraduate,science_pcm,state,61.85,69.6,75.76,53.41,2.61,4.92,2.74,4.44,3.9,3.37,3.31,1.45,4.06,2.93,3.08,Dentist
STU300044,22,F,undergraduate,commerce,state,48.0,35.0,45.16,89.4,3.04,4.9,4.6,2.13,3.64,4.95,2.94,2.99,2.1,3.88,1.87,Defence Officer (Indian Armed Forces)
STU170075,17,F,class_12,commerce,cbse,83.52,79.67,64.58,78.47,3.06,2.52,3.36,2.2,1.64,1.44,3.53,3.07,3.98,3.99,3.04,Digital Marketing Manager
STU170143,15,F,class_9,arts,cbse,94.0,81.28,85.9,40.0,4.9,3.74,5.0,4.29,2.73,1.01,3.24,2.71,4.59,3.79,3.53,Digital Marketing Manager
STU090047,18,F,undergraduate,science_pcb,icse,66.19,86.6,81.98,42.32,3.95,3.49,3.52,3.97,1.67,4.03,4.38,2.0,5.0,3.63,3.06,Dentist
STU300013,16,M,class_10,arts,cbse,92.56,67.37,47.86,89.6,2.77,3.26,3.96,4.64,2.97,4.94,2.75,4.33,2.69,4.6,3.15,Defence Officer (Indian Armed Forces)
STU090009,15,M,class_10,science_pcm,state,69.23,41.44,64.56,83.85,2.5,4.01,2.2,3.88,3.55,2.57,1.42,2.51,4.03,2.54,4.06,Dentist
STU020067,18,F,class_12,science_pcm,icse,78.8,48.78,91.16,87.64,4.25,4.42,1.93,2.52,2.57,4.29,4.53,1.9,2.97,3.38,3.21,Data Scientist
STU300033,19,M,undergraduate,undecided,icse,55.67,38.97,47.77,90.01,4.5,4.54,2.0,3.47,1.1,3.68,2.54,2.36,3.82,2.84,3.84,Defence Officer (Indian Armed Forces)
STU300003,22,F,undergraduate,arts,cbse,70.15,35.0,78.7,86.3,3.45,3.77,3.27,3.73,1.83,4.66,3.66,2.58,3.34,3.71,3.26,Defence Officer (Indian Armed Forces)
STU090040,19,M,undergraduate,science_pcb,cbse,63.47,63.56,92.35,68.22,3.18,3.71,2.26,4.0,1.31,4.2,5.0,3.11,3.56,3.83,2.29,Dentist
STU160040,14,M,class_9,science_pcm,cbse,66.98,77.44,63.21,54.14,4.64,4.07,4.84,3.0,2.14,3.5,2.67,2.27,3.2,3.88,2.35,Management Consultant
STU190041,15,F,class_9,vocational,cbse,75.6,94.05,82.17,40.0,4.01,2.44,3.54,1.0,2.56,2.84,2.0,2.66,4.67,4.62,2.12,Entrepreneur
STU020126,17,M,class_12,commerce,state,72.18,45.04,80.87,25.03,4.15,4.07,3.05,3.88,2.46,4.72,3.99,3.9,1.79,2.69,4.1,Data Scientist
STU040040,18,F,class_12,vocational,cbse,74.32,65.26,89.41,90.0,4.86,4.24,2.26,2.66,1.97,4.9,4.19,3.21,2.02,3.21,1.84,Cybersecurity Analyst
STU070136,18,F,class_12,vocational,state,85.6,35.0,76.73,60.0,2.31,4.71,2.03,4.7,2.65,3.83,4.43,4.33,2.2,2.37,3.22,Civil Engineer
STU090030,17,F,class_12,arts,icse,82.2,97.0,84.27,74.62,2.89,3.65,2.36,4.33,3.9,2.37,2.94,2.55,4.73,1.91,2.08,Dentist
STU320029,17,F,class_11,commerce,state,60.0,66.3,61.46,55.49,4.9,3.42,4.75,4.01,4.83,1.79,4.0,1.82,2.88,4.28,3.43,Sports Manager
STU070109,19,M,undergraduate,science_pcm,state,58.79,75.1,73.19,76.37,2.75,3.78,3.19,3.73,3.19,2.51,3.5,3.51,3.56,3.6,4.76,Civil Engineer
STU330004,16,F,class_10,arts,state,80.24,61.9,83.91,71.27,2.0,3.35,3.4,4.13,2.01,4.42,3.14,2.05,1.42,1.5,3.8,Chef / Culinary Arts
STU340146,15,O,class_9,commerce,cbse,20.22,42.14,84.82,85.67,3.66,3.79,3.15,3.76,1.77,4.3,2.81,4.37,3.67,2.86,3.3,Airline Pilot
STU330003,14,M,class_9,arts,cbse,73.76,73.67,57.73,88.54,2.17,3.19,4.44,3.72,1.4,3.87,3.24,4.33,2.02,1.5,3.12,Chef / Culinary Arts
STU170133,19,F,undergraduate,commerce,cbse,73.47,79.19,92.0,74.59,4.28,3.13,4.62,4.34,4.13,1.51,3.42,1.77,3.76,4.73,2.0,Digital Marketing Manager
STU290056,21,M,undergraduate,commerce,cbse,91.06,77.13,83.49,73.58,4.92,4.72,4.04,3.85,2.55,2.57,4.39,2.92,4.37,4.82,3.39,IAS Officer
STU080009,16,M,class_11,science_pcb,cbse,55.0,68.28,100.0,72.6,4.25,4.25,2.73,4.06,3.47,3.94,4.09,4.47,3.93,3.8,2.45,Doctor (MBBS)
STU150067,15,M,class_10,arts,state,75.54,62.58,98.57,45.4,3.64,4.95,2.02,3.68,2.52,3.62,3.41,2.61,1.67,4.02,4.1,Investment Banker
STU280134,17,O,class_11,arts,cbse,42.0,78.84,78.39,61.38,3.92,1.76,4.82,3.79,3.0,3.38,3.62,4.25,4.15,2.6,3.65,Content Writer
STU310072,16,F,class_11,science_pcb,cbse,94.7,79.3,98.12,84.62,4.01,4.22,2.33,4.05,1.84,4.24,3.46,3.14,3.33,4.19,1.31,Environmental Scientist
STU020132,18,F,class_12,undecided,state,83.18,67.32,62.22,90.0,2.62,4.66,2.72,4.07,3.7,3.62,4.65,2.24,2.98,2.43,1.88,Data Scientist
STU250121,19,M,undergraduate,commerce,icse,48.84,82.67,68.7,66.31,4.08,4.24,2.96,4.01,3.23,4.2,4.0,4.33,1.42,4.8,2.56,Fashion Designer
STU090117,20,M,undergraduate,science_pcb,cbse,89.86,32.22,81.03,22.3,4.15,4.87,2.85,3.59,1.81,3.65,4.32,2.93,4.02,2.37,1.6,Dentist
STU340128,17,F,class_12,science_pcm,state,65.8,33.94,90.0,98.0,3.33,2.25,4.14,2.19,1.27,3.55,2.39,2.07,3.08,3.51,4.0,Airline Pilot
STU070069,18,F,class_12,science_pcm,cbse,59.57,43.94,79.49,68.24,4.12,4.79,4.45,4.42,4.2,4.17,2.45,2.47,4.33,4.05,3.82,Civil Engineer
STU220121,18,M,undergraduate,arts,icse,19.38,80.0,71.78,72.24,4.64,3.78,3.3,4.54,2.52,2.04,5.0,4.65,3.85,3.32,1.8,UX/UI Designer
STU280044,17,M,class_12,arts,cbse,51.43,79.82,40.74,60.42,4.44,3.08,3.75,3.8,3.94,1.17,2.5,1.3,4.33,2.6,1.77,Content Writer
STU230012,19,F,undergraduate,arts,state,68.1,52.68,62.28,83.75,4.83,4.27,4.69,3.22,1.4,2.88,1.4,3.93,2.8,3.5,3.26,Graphic Designer
STU250072,18,M,class_12,undecided,ib,66.88,82.38,92.59,87.78,4.33,3.96,2.6,3.62,1.7,2.33,2.5,4.94,3.64,4.8,2.39,Fashion Designer
STU050020,16,M,class_11,science_pcm,state,75.56,66.34,65.35,52.0,4.68,3.37,3.3,2.81,1.91,3.18,4.06,1.69,2.82,1.97,3.52,Cloud Architect
STU240031,17,F,class_11,undecided,state,63.5,48.39,49.0,86.9,2.32,4.7,4.87,3.1,1.4,1.2,2.14,4.47,3.29,2.34,1.68,Architect
STU120093,17,M,class_11,commerce,cbse,57.32,75.93,90.71,74.42,3.64,3.73,3.71,4.05,1.47,2.23,4.13,3.7,3.63,2.88,3.11,Clinical Psychologist
STU100041,20,M,undergraduate,science_pcb,cbse,85.14,49.74,92.18,85.0,4.38,4.56,2.72,4.19,1.94,4.2,4.6,3.66,4.97,2.82,3.87,Pharmacist
STU280110,18,M,class_12,science_pcm,state,50.78,82.79,55.57,48.13,3.57,4.71,4.08,4.14,2.15,2.32,3.92,3.97,4.2,2.85,1.45,Content Writer
STU130048,16,F,class_11,science_pcb,cbse,75.72,63.33,91.97,91.73,4.44,4.32,3.17,4.16,2.15,3.91,4.61,2.5,2.96,2.84,4.12,Physiotherapist
STU110080,16,F,class_10,science_pcm,cbse,81.25,58.0,71.39,79.04,3.44,4.59,4.17,4.01,1.6,2.51,2.46,3.7,4.18,1.24,3.31,Biomedical Engineer
STU120006,18,M,undergraduate,arts,cbse,78.22,90.47,64.39,67.36,3.03,3.97,4.5,4.43,1.2,2.34,2.59,2.8,4.42,2.67,2.84,Clinical Psychologist
STU160103,15,F,class_9,science_pcm,cbse,73.0,56.72,72.87,76.16,2.97,3.69,3.92,2.23,2.21,1.81,3.43,1.96,2.46,4.41,3.99,Management Consultant
STU150113,18,F,undergraduate,commerce,cbse,96.0,57.22,100.0,68.05,3.96,3.52,3.46,2.1,3.43,3.15,4.8,1.83,2.58,3.61,3.73,Investment Banker
STU140071,16,F,class_10,commerce,icse,83.18,73.25,92.83,40.0,2.2,4.76,2.74,2.74,3.13,3.8,4.71,1.0,1.85,4.62,4.1,Chartered Accountant
STU340122,16,M,class_11,commerce,cbse,34.53,65.49,69.91,60.31,2.54,3.0,4.14,2.66,1.47,3.69,2.99,2.22,2.17,4.32,4.48,Airline Pilot
STU140007,15,F,class_9,commerce,cbse,100.0,77.93,96.08,55.07,3.37,3.73,2.58,2.85,3.77,1.62,3.42,2.53,4.0,4.0,5.0,Chartered Accountant
STU250138,22,M,undergraduate,arts,cbse,60.1,71.28,45.59,90.24,4.69,4.55,3.38,4.18,3.69,3.75,3.94,4.7,3.72,4.04,3.64,Fashion Designer
STU220043,17,F,class_12,arts,state,55.2,64.52,52.81,54.58,4.86,2.9,3.37,4.15,2.8,2.37,2.98,4.04,4.29,1.7,2.9,UX/UI Designer
STU090108,20,F,undergraduate,science_pcm,cbse,66.09,62.73,41.01,70.89,1.05,3.47,3.36,4.19,2.61,3.37,4.62,1.73,3.56,2.86,2.16,Dentist
STU140054,18,M,undergraduate,commerce,state,100.0,56.48,93.77,64.53,3.56,2.76,2.73,3.88,1.84,1.5,3.92,1.65,1.72,3.73,4.91,Chartered Accountant
STU320060,19,F,undergraduate,commerce,cbse,70.5,70.63,67.65,59.34,3.92,4.54,3.73,3.22,2.21,2.63,3.71,1.2,3.48,3.77,2.74,Sports Manager
STU040126,15,F,class_10,science_pcm,state,97.0,67.92,87.73,83.31,3.51,4.8,4.0,4.3,3.02,4.18,4.1,3.72,3.26,2.72,2.06,Cybersecurity Analyst
STU160111,18,F,undergraduate,science_pcm,icse,94.0,77.64,62.17,67.95,3.52,3.1,2.45,2.96,1.75,1.28,2.0,2.98,2.63,4.2,2.22,Management Consultant
STU290134,17,M,class_11,commerce,state,88.88,98.18,86.97,45.99,3.48,4.92,4.8,4.91,3.06,4.27,4.09,2.2,4.7,4.11,3.65,IAS Officer
STU310030,22,M,undergraduate,science_pcb,cbse,76.57,91.75,70.28,89.94,3.96,4.88,3.43,3.1,1.95,2.0,3.96,3.89,4.28,3.96,2.98,Environmental Scientist
STU120057,16,M,class_10,arts,state,66.25,92.48,67.9,81.9,3.62,4.22,4.5,4.74,3.24,3.05,4.34,1.86,3.59,2.14,2.15,Clinical Psychologist
STU270006,22,F,undergraduate,undecided,ib,73.62,64.9,67.42,66.54,3.91,4.67,4.9,3.93,2.96,1.2,2.19,4.19,2.76,2.64,3.5,Film Director
STU250023,18,M,class_12,vocational,state,81.56,96.0,72.08,65.87,4.31,3.88,2.61,3.61,1.58,2.34,3.1,3.98,3.46,2.17,2.16,Fashion Designer
STU090081,17,O,class_12,science_pcb,cbse,67.05,69.23,89.97,79.28,3.65,5.0,5.0,4.45,1.54,4.1,3.8,3.42,4.29,1.2,4.16,Dentist
STU060112,15,M,class_10,vocational,state,52.52,59.87,74.57,83.67,3.15,4.47,2.08,3.16,3.93,3.5,4.5,4.12,3.63,3.38,2.61,Mechanical Engineer
STU290032,21,F,undergraduate,commerce,cbse,73.29,81.45,100.0,90.31,4.71,5.0,4.25,3.48,2.74,4.5,4.99,3.19,3.45,3.9,4.8,IAS Officer
STU130002,17,M,class_11,science_pcb,icse,91.35,57.8,68.1,82.45,3.48,3.96,2.3,3.82,1.68,4.01,4.24,2.05,3.13,3.12,3.44,Physiotherapist
STU110129,20,F,undergraduate,science_pcm,cbse,71.32,74.03,77.37,53.09,4.21,3.51,2.47,4.76,3.53,4.02,3.5,1.41,4.69,3.47,1.97,Biomedical Engineer
STU140044,19,F,undergraduate,commerce,cbse,67.6,60.07,77.53,40.0,3.36,4.6,2.49,4.4,3.09,2.69,2.92,2.45,1.91,3.69,4.51,Chartered Accountant
STU180090,18,F,class_12,science_pcm,cbse,64.69,58.4,74.36,79.89,4.03,5.0,3.2,3.02,2.35,1.51,3.17,2.26,3.0,4.37,3.59,Product Manager
STU020120,16,F,class_10,science_pcm,cbse,68.87,80.44,74.51,90.0,3.49,3.74,1.98,3.2,2.93,4.36,3.79,2.65,1.3,4.0,2.06,Data Scientist
STU050030,14,F,class_9,science_pcm,cbse,93.43,45.0,79.76,75.6,3.67,3.64,2.73,2.39,3.03,4.59,4.56,3.44,2.47,2.25,2.3,Cloud Architect
STU210082,14,F,class_9,arts,icse,96.0,80.92,68.13,53.46,4.19,4.89,2.33,4.49,3.28,2.56,1.41,2.44,2.94,3.99,2.97,Civil Lawyer
STU160085,15,F,class_9,commerce,state,92.04,74.86,89.22,65.95,3.17,4.09,5.0,3.0,4.2,3.2,4.09,3.11,3.05,4.33,3.39,Management Consultant
STU200117,15,F,class_10,science_pcm,icse,96.0,68.0,83.98,45.13,3.56,3.7,2.3,3.66,4.2,2.72,2.96,2.54,3.57,4.87,2.84,Corporate Lawyer
STU030001,18,F,class_12,undecided,cbse,97.0,60.99,67.17,70.0,3.3,3.27,3.05,3.55,2.94,3.56,4.63,3.52,2.69,2.01,3.86,AI/ML Engineer
STU040010,16,M,class_10,science_pcm,cbse,97.0,53.17,87.05,67.14,3.48,4.12,2.9,1.46,2.48,4.15,3.99,2.21,2.49,2.72,3.01,Cybersecurity Analyst
STU100098,15,M,class_9,science_pcb,state,91.22,47.08,5.6,85.0,3.1,4.63,1.04,5.0,3.9,3.03,4.25,4.6,4.2,2.75,3.42,Pharmacist
STU100123,22,M,undergraduate,science_pcm,state,75.41,58.28,92.96,73.6,4.6,3.4,3.63,4.79,2.39,3.18,4.82,2.11,5.0,3.6,2.31,Pharmacist
STU140097,17,F,class_12,commerce,cbse,95.17,50.0,86.89,29.03,2.31,4.9,4.7,4.29,1.98,2.69,3.91,4.3,1.57,3.46,3.64,Chartered Accountant
STU290116,18,M,undergraduate,arts,state,70.0,70.0,89.74,83.41,3.22,4.73,3.95,3.99,3.8,4.31,4.71,2.32,4.89,4.75,2.76,IAS Officer
STU270030,17,F,class_12,arts,ib,42.0,54.02,46.78,90.3,4.39,4.46,4.26,4.28,2.54,1.55,3.59,4.42,5.0,3.93,2.38,Film Director
STU240045,18,M,class_12,science_pcm,cbse,47.32,87.75,60.52,98.12,3.81,2.62,5.0,2.84,3.73,2.92,1.86,4.7,2.66,2.69,2.23,Architect
STU150014,15,M,class_9,science_pcm,icse,82.39,59.51,99.0,74.93,2.99,3.84,3.57,3.71,2.07,2.67,3.74,3.5,2.0,3.5,3.65,Investment Banker
STU010028,17,M,class_11,commerce,icse,20.25,65.23,89.27,66.91,4.69,3.8,4.1,2.57,3.25,4.73,4.74,2.77,1.89,2.05,1.97,Software Engineer
STU300022,19,M,undergraduate,science_pcm,ib,70.4,54.34,61.3,64.84,3.0,3.57,3.24,3.13,4.2,5.0,3.17,3.25,3.62,1.59,4.75,Defence Officer (Indian Armed Forces)
STU310116,19,F,undergraduate,science_pcm,cbse,97.12,82.04,88.94,96.4,3.06,5.0,3.08,3.64,1.98,2.28,2.8,3.57,2.52,3.82,4.24,Environmental Scientist
STU250111,22,M,undergraduate,arts,state,62.33,78.32,62.22,83.28,1.76,3.95,2.86,3.84,4.08,3.95,2.47,3.8,3.34,3.78,1.82,Fashion Designer
STU060088,20,M,undergraduate,science_pcm,state,58.32,50.95,45.0,89.85,3.8,3.63,2.89,2.1,1.57,3.81,2.95,3.55,3.74,3.7,2.51,Mechanical Engineer
STU270095,18,F,class_12,undecided,state,76.36,88.11,13.68,97.29,4.29,4.35,3.47,3.98,3.15,3.87,3.37,4.63,4.29,3.66,1.52,Film Director
STU300017,20,M,undergraduate,science_pcb,cbse,48.81,73.82,45.0,76.17,3.17,3.5,2.3,1.59,2.54,5.0,2.68,1.47,3.34,2.32,2.17,Defence Officer (Indian Armed Forces)
STU140059,16,F,class_10,undecided,cbse,75.77,79.39,100.0,65.04,4.88,3.5,2.8,2.94,2.76,2.88,4.62,1.24,2.24,3.39,4.64,Chartered Accountant
STU340057,18,F,class_12,science_pcm,cbse,61.36,69.16,67.79,66.09,2.96,2.28,3.59,3.53,1.58,1.4,4.75,3.68,2.01,2.41,4.63,Airline Pilot
